id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,;;
"233,""Sockervadd kei"",""@Pelajari Selengkapnya samasama kak! Goodluck"",""UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9Se4ctN1gFd"",""Pelajari Selengkapnya"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9Se4ctN1gFd"",""2021-09-23 18:26:15"",0,""@Pelajari Selengkapnya samasama kak! Goodluck"",""http://www.youtube.com/channel/UCjSzH_FRQFmrQsa_a0iQsEA"",";;
"234,""Pelajari Selengkapnya"",""@Sockervadd kei membantu sekali...mkc infonya"",""UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9SXkk6T6UQW"",""Pelajari Selengkapnya"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9SXkk6T6UQW"",""2021-09-20 22:09:03"",0,""@Sockervadd kei membantu sekali...mkc infonya"",""http://www.youtube.com/channel/UCnNR5BXaPBrcpPMBT5URK4Q"",";;
"235,""Sockervadd kei"",""Coba baca buku i hate diet kak😍 bukunya ngejelasin cara diet tanpa menderita!! Aku jg turun bbnya karena buku itu💕 semoga membantu ya kak infonya,, semangat!!! Kak vindy jg baca buku ituuuu"",""UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9SXNSSTRTGd"",""Pelajari Selengkapnya"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzIHKzFenwoqOzgLA54AaABAg.9S0PH_c94hK9SXNSSTRTGd"",""2021-09-20 18:36:47"",0,""Coba baca buku i hate diet kak😍 bukunya ngejelasin cara diet tanpa menderita!! Aku jg turun bbnya karena buku itu💕 semoga membantu ya kak infonya,, semangat!!! Kak vindy jg baca buku ituuuu"",""http://www.youtube.com/channel/UCjSzH_FRQFmrQsa_a0iQsEA"",";;
"236,""saukan official"",""Mantab"",""Ugy8_mkxeYz_rH74AW54AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy8_mkxeYz_rH74AW54AaABAg"",""2021-09-07 16:09:40"",0,""Mantab"",""http://www.youtube.com/channel/UCnf6qpzniHxGlSh3MSl8bpg"",";;
"237,""luvi devita sari"",""tinggi aku 163 BB 76, susah bgt mau turun ke 65 😭"",""UgxMkcrAcLezpt6RTbV4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxMkcrAcLezpt6RTbV4AaABAg"",""2021-09-04 22:31:14"",2,""tinggi aku 163 BB 76, susah bgt mau turun ke 65 😭"",""http://www.youtube.com/channel/UCKZPn53S0GIaV_qjqv4So_Q"",";;
"238,""Sockervadd kei"",""Coba baca buku i hate diet kak😍 bukunya ngejelasin cara diet tanpa menderita!! Aku jg turun bbnya karena buku itu💕 semoga membantu ya kak infonya,, semangat!!! Kak vindy jg kurus gara2 baca ituuuu"",""UgxMkcrAcLezpt6RTbV4AaABAg.9RtaZYN9KFL9SXNV4Aybdv"",""luvi devita sari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxMkcrAcLezpt6RTbV4AaABAg.9RtaZYN9KFL9SXNV4Aybdv"",""2021-09-20 18:37:08"",0,""Coba baca buku i hate diet kak😍 bukunya ngejelasin cara diet tanpa menderita!! Aku jg turun bbnya karena buku itu💕 semoga membantu ya kak infonya,, semangat!!! Kak vindy jg kurus gara2 baca ituuuu"",""http://www.youtube.com/channel/UCjSzH_FRQFmrQsa_a0iQsEA"",";;
"239,""Nana Iva"",""Semangat mbak..aku jg 79 ini mulai olahraga biar agak kurusan"",""UgxMkcrAcLezpt6RTbV4AaABAg.9RtaZYN9KFL9RzdpENtj0Q"",""luvi devita sari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxMkcrAcLezpt6RTbV4AaABAg.9RtaZYN9KFL9RzdpENtj0Q"",""2021-09-07 06:55:10"",0,""Semangat mbak..aku jg 79 ini mulai olahraga biar agak kurusan"",""http://www.youtube.com/channel/UC7Jag3wdZO50NdTxyBDxKzQ"",";;
"240,""Ghiuu Yuuu"",""dia diet 8 tahun sabar bgt.. Gw bru sbulan BB msh sama udh ngeluuhh😌😌😌 congrats mbak nyaaaaa.. Kerenbgt.. Smgaaku jga bsa"",""UgwgX-7G48IhusIpfwR4AaABAg"","""",45,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg"",""2021-09-03 05:03:04"",5,""dia diet 8 tahun sabar bgt.. Gw bru sbulan BB msh sama udh ngeluuhh😌😌😌 congrats mbak nyaaaaa.. Kerenbgt.. Smgaaku jga bsa"",""http://www.youtube.com/channel/UCyS-d6sa5vuzAg2iDgfZzKw"",";;
"241,""Bintang Surga"",""@Yuni Rahmawati berarti sya msih untung donk ya sebulan turun sekilo Itu pun msih mnum es good day freeze, teh manis Makan nasi pun sehari 3x cuma d\'kurangi yg dulunya 3centong nasi sekarang jadi 1 setengah centong Ngemil pun msih suka ngemil Menurut sya chi cara qu buat diet ya Krna sya masih mkan apa z Krna sya gk bisa diet tpi bikin perut keroncongan itu bikin nyiksa, Tpi alhmdulillah sebulan turun sekilo mungkin krna sya kurangin nasi d\'setiap sya mkan"",""UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9dfNjci4gwV"",""Ghiuu Yuuu"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9dfNjci4gwV"",""2022-07-19 12:49:10"",0,""@Yuni Rahmawati berarti sya msih untung donk ya sebulan turun sekilo Itu pun msih mnum es good day freeze, teh manis Makan nasi pun sehari 3x cuma d\'kurangi yg dulunya 3centong nasi sekarang jadi 1 setengah centong Ngemil pun msih suka ngemil Menurut sya chi cara qu buat diet ya Krna sya masih mkan apa z Krna sya gk bisa diet tpi bikin perut keroncongan itu bikin nyiksa, Tpi alhmdulillah sebulan turun sekilo mungkin krna sya kurangin nasi d\'setiap sya mkan"",""http://www.youtube.com/channel/UCpwmeBpGUwx_e7uEhx6TRHQ"",";;
"242,""Ghiuu Yuuu"",""@Ikang Kebo allhamdulillah start agustus smpe hri ini aku udh trun 15kg🐣"",""UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UtRFykZ3Nv"",""Ghiuu Yuuu"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UtRFykZ3Nv"",""2021-11-18 09:35:21"",0,""@Ikang Kebo allhamdulillah start agustus smpe hri ini aku udh trun 15kg🐣"",""http://www.youtube.com/channel/UCyS-d6sa5vuzAg2iDgfZzKw"",";;
"243,""Ikang Kebo"",""Omong ya terlalu banyak"",""UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UgdP2xRGEb"",""Ghiuu Yuuu"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UgdP2xRGEb"",""2021-11-13 10:20:04"",0,""Omong ya terlalu banyak"",""http://www.youtube.com/channel/UCA7tE26NWNqxsn5IzGGofwg"",";;
"244,""Ikang Kebo"",""Kakea omong"",""UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UgdJvgj1FA"",""Ghiuu Yuuu"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9UgdJvgj1FA"",""2021-11-13 10:19:22"",0,""Kakea omong"",""http://www.youtube.com/channel/UCA7tE26NWNqxsn5IzGGofwg"",";;
"245,""Yuni Rahmawati"",""Saamaaaa aku jg baru duabulan masi turun sekilo udh kyk kudu nyerah🥲🥲"",""UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9RwKJaDQzwI"",""Ghiuu Yuuu"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwgX-7G48IhusIpfwR4AaABAg.9Rp8om2xmSH9RwKJaDQzwI"",""2021-09-05 23:58:13"",0,""Saamaaaa aku jg baru duabulan masi turun sekilo udh kyk kudu nyerah🥲🥲"",""http://www.youtube.com/channel/UC04mR4CH0FF2w_VdoTNVJ7Q"",";;
"246,""Neng Salmiah"",""Kak vindi rmhnya d Mn...?"",""UgzMcs6yk70gBq1O_fB4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzMcs6yk70gBq1O_fB4AaABAg"",""2021-09-01 19:38:06"",0,""Kak vindi rmhnya d Mn...?"",""http://www.youtube.com/channel/UCZX2v6cRWEXJ7YKUNdEFqaw"",";;
"247,""Riska Mayasari"",""Sebelum melahirkan saya 50Kg. Setelah melahirkan sekarang 60kg. Tapi berasa gemuk banget sampai dibilang tambah memel. Tapi itu tidak buat aku bahagia aku pengen ke Bb idealku dulu tapi aku masih menyusui kalau makannya di atur. Taku gak happy trus setress huhuhu"",""UgyfvWvUll92v9LPRdR4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyfvWvUll92v9LPRdR4AaABAg"",""2021-09-01 09:12:06"",0,""Sebelum melahirkan saya 50Kg. Setelah melahirkan sekarang 60kg. Tapi berasa gemuk banget sampai dibilang tambah memel. Tapi itu tidak buat aku bahagia aku pengen ke Bb idealku dulu tapi aku masih menyusui kalau makannya di atur. Taku gak happy trus setress huhuhu"",""http://www.youtube.com/channel/UC7FePb-QkjgEQP4bP7WcxcA"",";;
"248,""Dapur silawati"",""👍👍👍"",""Ugw43uUNJPjywUnU1754AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugw43uUNJPjywUnU1754AaABAg"",""2021-08-30 11:21:58"",0,""👍👍👍"",""http://www.youtube.com/channel/UCnr_nCxHraL01cEYJSo49xg"",";;
"249,""Muhammad Alza Rizki Kurniawan"",""Apakah boleh makan bon cabe saat diet ?"",""Ugx8AwwDPjHXmP-afQB4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx8AwwDPjHXmP-afQB4AaABAg"",""2021-08-27 01:56:57"",0,""Apakah boleh makan bon cabe saat diet ?"",""http://www.youtube.com/channel/UCT4ov7gHnZTYRN40JWJNusw"",";;
"250,""Fitrha Vidya"",""Masyaallah 😯🥺😍"",""Ugx4cdy130cBCbuvTKd4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx4cdy130cBCbuvTKd4AaABAg"",""2021-08-23 01:36:58"",0,""Masyaallah 😯🥺😍"",""http://www.youtube.com/channel/UCXdm5_7hcPm8pyyb7P7SHsA"",";;
"251,""M Z Arrasyiid19"",""Kak kalo Deri gemuk jd agak kurus ada gelambir gak kulitnya? Please jawabannya"",""Ugx686Fz_jjbmYyninh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx686Fz_jjbmYyninh4AaABAg"",""2021-08-21 22:30:10"",0,""Kak kalo Deri gemuk jd agak kurus ada gelambir gak kulitnya? Please jawabannya"",""http://www.youtube.com/channel/UC8R785mBytavc9BPpZpF82w"",";;
"252,""Mh Khusna"",""Poh badan seperti panda bisa kecil juga"",""UgzjiqagJkBpVPlqhqB4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzjiqagJkBpVPlqhqB4AaABAg"",""2021-08-21 08:03:05"",0,""Poh badan seperti panda bisa kecil juga"",""http://www.youtube.com/channel/UCWRz_4GlNndo73810T4JqMA"",";;
"253,""Azie anis Nasr"",""Terima kasih kerana kata2 kamu memberi semangat"",""UgyIGksWjiWvf8K2Rhp4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyIGksWjiWvf8K2Rhp4AaABAg"",""2021-08-20 01:20:21"",0,""Terima kasih kerana kata2 kamu memberi semangat"",""http://www.youtube.com/channel/UCZyTMUNX3HPCwur6ZWFeomQ"",";;
"254,""Fitrah Aini"",""Saya lg berproses.... tapi bukan tujuan utamanya diet atau pgn kurus itu bonus aja buat saya. Tp sya fokus pd ke kesehatan aja biar fisik ada kekuatan juga gak gampang ambruk badannya. awalnya BB sya 77kg krn sakit di bulan puasa kmarin BB sya jd 70kg. Bulan juni 2021 sya mulai ikutan nge gym. Juli off krn pandemi lg meningkat jd gak pergi nge gym slm 1 bulan. Dan bulan agustus ini sya lanjut nge gym lg krn kondisi sdh di rasa aman tp ttp prokes 👍 dan skrg BB sya 68kg. Soal makan, sya biasa aja gak di takar.. makan sedikit tp sering krn pnya riwayat asam lambung jg. Orgtua rajin bikinin jus buah jg di rmh minum aja.. hehe Dan krn sya pecinta makan sayur jd kalo orgtua masak sayur sya makan. Untuk makanan yg santan² udh mulai di SKIP skrg. Minuman manis kya Pop Ice dkk mulai di kurangin ganti skrg apa² minum nya teh tawar anget khas jawa sama air putih aja. Stop 2 jenis minuman nya itu saja skrg. Nge gym biasain pagi dr senin - sabtu. Minggu wkt nya istirahat  santai. Sya gak mau diet²an krn itu akan menyiksa asam lambung saya juga menyiksa batin sya. Jd saya putus kan untuk makan biasa aja makan sering tp sedikit² alias gak nambah lbh dr 1 piring. Motivasi terbesar adalah biasain setiap harinya bergerak trus kalo bosen nge gym bs ganti dgn jalan santai sambil kena panas matahari pagi. Tujuan nge gym pastinya bukan hanya pgn kurusan badannya tp pasti nya ingin sekaligus mengencangkan tubuh sperti dada, punggung, paha, kaki, tangan, lengan. Walau pun tetap keliatan berisi tp padat gitu... bukan meleber yaaa dan trainer nya jg support buat ngajarin gmn latihan nge gym yang benar untuk dpt hasilnya terasa di kitanya... jd fisik itu agak kuat an bukan gampang ambruk n jatoh sakit krn kelelahan. Untuk semua yg ada di sini semoga tetap semangat dan yg paling penting hrs serius fokus dan optimis percaya diri jgn pnh malu hanya krn BB gemuk trus malu dtg ke gym atau mau memulai jalan pagi santai.. sya pertama kali masuk gym tanya² itu sya cuek dan berani pdhal bnyak laki² yg pd nge gym tp sya gak peduli krn niat dan tujuan sya dtg ke gym buat olahraga jd penglihatan org sekitar sya pd sinis, aneh, atau apa sya tetap fokus latihan di dampingi sm trainer nya di situ sya merasa dpt support dr trainer nya untuk terus rajin latihan. Dan biar lbh semangat lg sya suka bikin video² nge gym sya di hp jd setiap pulang nge gym sya bs liat latihan sya bagaimana hari ini 👍😊"",""UgyUzHGgNp1kNOHZCJt4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyUzHGgNp1kNOHZCJt4AaABAg"",""2021-08-19 04:38:14"",0,""Saya lg berproses.... tapi bukan tujuan utamanya diet atau pgn kurus itu bonus aja buat saya. Tp sya fokus pd ke kesehatan aja biar fisik ada kekuatan juga gak gampang ambruk badannya. awalnya BB sya 77kg krn sakit di bulan puasa kmarin BB sya jd 70kg. Bulan juni 2021 sya mulai ikutan nge gym. Juli off krn pandemi lg meningkat jd gak pergi nge gym slm 1 bulan. Dan bulan agustus ini sya lanjut nge gym lg krn kondisi sdh di rasa aman tp ttp prokes 👍 dan skrg BB sya 68kg. Soal makan, sya biasa aja gak di takar.. makan sedikit tp sering krn pnya riwayat asam lambung jg. Orgtua rajin bikinin jus buah jg di rmh minum aja.. hehe Dan krn sya pecinta makan sayur jd kalo orgtua masak sayur sya makan. Untuk makanan yg santan² udh mulai di SKIP skrg. Minuman manis kya Pop Ice dkk mulai di kurangin ganti skrg apa² minum nya teh tawar anget khas jawa sama air putih aja. Stop 2 jenis minuman nya itu saja skrg. Nge gym biasain pagi dr senin - sabtu. Minggu wkt nya istirahat  santai. Sya gak mau diet²an krn itu akan menyiksa asam lambung saya juga menyiksa batin sya. Jd saya putus kan untuk makan biasa aja makan sering tp sedikit² alias gak nambah lbh dr 1 piring. Motivasi terbesar adalah biasain setiap harinya bergerak trus kalo bosen nge gym bs ganti dgn jalan santai sambil kena panas matahari pagi. Tujuan nge gym pastinya bukan hanya pgn kurusan badannya tp pasti nya ingin sekaligus mengencangkan tubuh sperti dada, punggung, paha, kaki, tangan, lengan. Walau pun tetap keliatan berisi tp padat gitu... bukan meleber yaaa dan trainer nya jg support buat ngajarin gmn latihan nge gym yang benar untuk dpt hasilnya terasa di kitanya... jd fisik itu agak kuat an bukan gampang ambruk n jatoh sakit krn kelelahan. Untuk semua yg ada di sini semoga tetap semangat dan yg paling penting hrs serius fokus dan optimis percaya diri jgn pnh malu hanya krn BB gemuk trus malu dtg ke gym atau mau memulai jalan pagi santai.. sya pertama kali masuk gym tanya² itu sya cuek dan berani pdhal bnyak laki² yg pd nge gym tp sya gak peduli krn niat dan tujuan sya dtg ke gym buat olahraga jd penglihatan org sekitar sya pd sinis, aneh, atau apa sya tetap fokus latihan di dampingi sm trainer nya di situ sya merasa dpt support dr trainer nya untuk terus rajin latihan. Dan biar lbh semangat lg sya suka bikin video² nge gym sya di hp jd setiap pulang nge gym sya bs liat latihan sya bagaimana hari ini 👍😊"",""http://www.youtube.com/channel/UC65WTUkQk0UbsakYFTDZKLA"",";;
"255,""Sitirahma Us"",""Semangat teman"",""UgzMzWP5gpJwY4xktw14AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzMzWP5gpJwY4xktw14AaABAg"",""2021-08-16 22:49:51"",0,""Semangat teman"",""http://www.youtube.com/channel/UCNJnibT-iJXVJ_W012XGWkQ"",";;
"256,""Rachmat Hidayatullah"",""Terimakasih kak🙏"",""UgyHXussXKFHj1unlBd4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyHXussXKFHj1unlBd4AaABAg"",""2021-08-15 21:15:36"",0,""Terimakasih kak🙏"",""http://www.youtube.com/channel/UCMUB6ADaRx0h2IbnMTYpVRQ"",";;
"257,""jay"",""Terima kasih kak ...jd s3mangat lg ni"",""UgyYybVYG0DDLCh5xp54AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyYybVYG0DDLCh5xp54AaABAg"",""2021-08-11 19:50:34"",0,""Terima kasih kak ...jd s3mangat lg ni"",""http://www.youtube.com/channel/UC__U0k5K_n0Vc_e2npetetg"",";;
"258,""Linda Susilarini"",""Titip komen ah, BB skrg 65kg. Mau rutinin olahraga liat di SKWAD fitness. Semoga BB ku jadi 50. Loss 15 kg.. pengen BB awal sebelum hamil, ini skrg udh anak ke dua"",""UgwAVl9Yq_dST8ZlQu54AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwAVl9Yq_dST8ZlQu54AaABAg"",""2021-08-11 02:57:49"",0,""Titip komen ah, BB skrg 65kg. Mau rutinin olahraga liat di SKWAD fitness. Semoga BB ku jadi 50. Loss 15 kg.. pengen BB awal sebelum hamil, ini skrg udh anak ke dua"",""http://www.youtube.com/channel/UC0n8lJlstFPOIKL971E7DUA"",";;
"259,""zaahraaa"",""Bismillah yuk kita bisa diet sehat🥰"",""UgzN8RRszKy989PHlyN4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzN8RRszKy989PHlyN4AaABAg"",""2021-08-10 23:55:17"",0,""Bismillah yuk kita bisa diet sehat🥰"",""http://www.youtube.com/channel/UCLTlvzFgahoYw5wiIRaoZwQ"",";;
"260,""Retno Cintia"",""1 bulan berhasil turunin 10 kg, intinya niat sma konsisten.. Semangat yg lagi diet"",""UgwCK2FN87DBmqhXn6h4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg"",""2021-08-10 21:07:13"",6,""1 bulan berhasil turunin 10 kg, intinya niat sma konsisten.. Semangat yg lagi diet"",""http://www.youtube.com/channel/UC6m1V80s6y5auDrHapi6aqg"",";;
"261,""Santi Tania"",""Gimna kk"",""UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9gDy5i49TeF"",""Retno Cintia"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9gDy5i49TeF"",""2022-09-21 01:31:50"",0,""Gimna kk"",""http://www.youtube.com/channel/UCzAbYPFoV31Xx_wS5FijuxQ"",";;
"262,""Misrie Liean"",""@Retno Cintia ok ka makasih info nya..."",""UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R4vgH7hj5g"",""Retno Cintia"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R4vgH7hj5g"",""2021-08-15 20:55:16"",0,""@Retno Cintia ok ka makasih info nya..."",""http://www.youtube.com/channel/UCT9cXiA6uZYEOYQco3U0bXA"",";;
"263,""Retno Cintia"",""@Misrie Liean boleh kk telur atau kentang jga gpp"",""UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R4rla1B92f"",""Retno Cintia"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R4rla1B92f"",""2021-08-15 20:21:03"",0,""@Misrie Liean boleh kk telur atau kentang jga gpp"",""http://www.youtube.com/channel/UC6m1V80s6y5auDrHapi6aqg"",";;
"264,""Misrie Liean"",""@Retno Cintia ka klau pagi di ganti dgn telur bisa kah atw kentang"",""UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R3yG2jDFkl"",""Retno Cintia"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9R3yG2jDFkl"",""2021-08-15 11:58:32"",0,""@Retno Cintia ka klau pagi di ganti dgn telur bisa kah atw kentang"",""http://www.youtube.com/channel/UCT9cXiA6uZYEOYQco3U0bXA"",";;
"265,""Retno Cintia"",""@Nurita sari ttap mkan nasi kok ka, tpi cmn siang. Mkannya nasi merah. Kalo pagi roti gandum sma susu skim, trus malamnya cuma buah sma tlur rebus uda. Jgn lpa air putih 4 liter shari trus olhrga sore kyak hit cardio"",""UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9Qyq4qAEXGW"",""Retno Cintia"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwCK2FN87DBmqhXn6h4AaABAg.9Qt44LmVEoQ9Qyq4qAEXGW"",""2021-08-13 02:51:39"",0,""@Nurita sari ttap mkan nasi kok ka, tpi cmn siang. Mkannya nasi merah. Kalo pagi roti gandum sma susu skim, trus malamnya cuma buah sma tlur rebus uda. Jgn lpa air putih 4 liter shari trus olhrga sore kyak hit cardio"",""http://www.youtube.com/channel/UC6m1V80s6y5auDrHapi6aqg"",";;
"266,""Ema Rahmawati"",""Terus caranya gimana..."",""UgxJt6onlE3WQCqpE-t4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxJt6onlE3WQCqpE-t4AaABAg"",""2021-08-09 11:46:06"",0,""Terus caranya gimana..."",""http://www.youtube.com/channel/UCj9OIYFyzwmJY_50Epy2tRw"",";;
"267,""Sisil Zizi"",""Minum pa mbc"",""UgzdD4fFZ2bZ4tEofNR4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzdD4fFZ2bZ4tEofNR4AaABAg"",""2021-08-06 00:30:50"",0,""Minum pa mbc"",""http://www.youtube.com/channel/UC_RjEWUKjMCNA190gZ3El6Q"",";;
"268,""TRAP THE BEST"",""saya work out juga kak"",""UgxZk26uLDBrWQJQA0l4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxZk26uLDBrWQJQA0l4AaABAg"",""2021-08-04 23:57:54"",0,""saya work out juga kak"",""http://www.youtube.com/channel/UCzo1gv3KQQ3arjFHpE5ohng"",";;
"269,""17 caraT"",""semoga akhir tahun size baju ku dah bisa S. aamiin"",""UgwTCB7uly2Wqn_Alfh4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwTCB7uly2Wqn_Alfh4AaABAg"",""2021-07-28 22:18:06"",0,""semoga akhir tahun size baju ku dah bisa S. aamiin"",""http://www.youtube.com/channel/UCdo86LRS38HUivw4wpOQ3CA"",";;
"270,""Siti Ruliyah"",""Coba, nanti saya mulai diet"",""Ugy7av59hCOvlpXNUkF4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy7av59hCOvlpXNUkF4AaABAg"",""2021-07-23 05:09:41"",0,""Coba, nanti saya mulai diet"",""http://www.youtube.com/channel/UCNwLAaFeAkra7_SHbE3gjOA"",";;
"271,""Campur- Campur"",""harus konsistens selalu😊 n tutup kuping selalu😊.semogo bisa sehat n bonus kurus segera.amiin"",""UgwBV8UolGhzixolfjx4AaABAg"","""",5,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwBV8UolGhzixolfjx4AaABAg"",""2021-07-23 03:38:21"",0,""harus konsistens selalu😊 n tutup kuping selalu😊.semogo bisa sehat n bonus kurus segera.amiin"",""http://www.youtube.com/channel/UCn6Ios2uLJumo8M6tGovmgA"",";;
"272,""Budi aja"",""Aku juga motivasi diet selain biar langsing juga karena bully Bullying dari rumah sendiri itu sakit 😭 padahal BB ku gak sampai 65 😒"",""UgzbyrCffquArMCtjCZ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzbyrCffquArMCtjCZ4AaABAg"",""2021-07-17 10:30:16"",0,""Aku juga motivasi diet selain biar langsing juga karena bully Bullying dari rumah sendiri itu sakit 😭 padahal BB ku gak sampai 65 😒"",""http://www.youtube.com/channel/UCT3gdKB8-zIZrxPBJPuuGrw"",";;
"273,""ellis official"",""70kg mau turun 50"",""UgzdRB5HVBquZ8zO3lx4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzdRB5HVBquZ8zO3lx4AaABAg"",""2021-07-09 14:05:06"",0,""70kg mau turun 50"",""http://www.youtube.com/channel/UCyTOLlBsU9zji01e6ljW2JQ"",";;
